city,lat,lon
Collyer,39.0373,-100.1186
Munjor,38.8089,-99.2674
Smolan,38.7381,-97.6843
Harveyville,38.7895,-95.9626
Tescott,39.013000000000005,-97.8781
Mound Valley,37.207,-95.4048
Cunningham,37.6447,-98.4311
Dorrance,38.8468,-98.5901
Garden Plain,37.6631,-97.6788
Yates Center,37.8682,-95.7533
Assaria,38.6801,-97.6039
Gove City,38.9593,-100.48700000000001
McCune,37.3539,-95.0193
Jetmore,38.0247,-99.9077
Linn Valley,38.3758,-94.712
North Newton,38.0765,-97.3474
Neosho Rapids,38.3684,-95.9916
Osborne,39.4407,-98.6993
Cassoday,38.0385,-96.6386
Elbing,38.0534,-97.1283
Zenda,37.444,-98.2819
Glen Elder,39.5002,-98.3066
Delia,39.2395,-95.9651
Roeland Park,39.0358,-94.6374
Jewell,39.6715,-98.1525
Rozel,38.1954,-99.4032
Larned,38.1834,-99.1014
Abbyville,37.9705,-98.2029
Timken,38.473,-99.1775
Bern,39.9613,-95.9713
Hoyt,39.2493,-95.7081
Olmitz,38.5164,-98.9367
Gem,39.426,-100.8973
Andale,37.7914,-97.6273
Savonburg,37.749,-95.1428
Isabel,37.4672,-98.5515
Parkerville,38.7638,-96.6614
Sylvan Grove,39.0123,-98.3944
Morrowville,39.8452,-97.1724
Russell Springs,38.9128,-101.1757
Damar,39.3191,-99.5844
Wamego,39.2054,-96.3099
Longford,39.1723,-97.3285
Kickapoo Site 1,39.7145,-95.6484
Susank,38.6407,-98.7745
Lakin,37.9398,-101.2587
Kickapoo Site 5,39.6735,-95.6842
Severy,37.622,-96.2275
Natoma,39.1887,-99.0243
Lake Quivira,39.0388,-94.7688
Garnett,38.2844,-95.2407
Elsmore,37.7942,-95.1498
Ellis,38.9346,-99.5568
Kismet,37.2045,-100.7016
Esbon,39.8218,-98.4337
Cullison,37.6303,-98.9054
Baxter Springs,37.0196,-94.7351
Niotaze,37.0678,-96.0147
Stark,37.6898,-95.1441
Udall,37.3889,-97.1177
Wilroads Gardens,37.7153,-99.9269
Mission Woods,39.0342,-94.6107
Hepler,37.6637,-94.9697
Neodesha,37.4242,-95.6849
Beattie,39.8624,-96.4177
Munden,39.9126,-97.5385
Wathena,39.7602,-94.9395
WaKeeney,39.0236,-99.8816
Cottonwood Falls,38.3685,-96.5426
McCracken,38.582,-99.569
Geuda Springs,37.1116,-97.1504
Osage City,38.6337,-95.8218
Welda,38.1746,-95.2914
LeRoy,38.0863,-95.6331
Fort Riley,39.1111,-96.8138
Formoso,39.7784,-97.9926
Asherville,39.4075,-97.9733
Cedar Vale,37.1061,-96.5018
Spivey,37.4484,-98.1658
Merriam,39.0186,-94.6933
Kickapoo Site 2,39.7029,-95.6495
Kickapoo Site 7,39.6895,-95.6713
Mulvane,37.4788,-97.2725
Kickapoo Site 6,39.6918,-95.6905
Eskridge,38.8595,-96.1049
Blue Rapids,39.6791,-96.6593
Kipp,38.785,-97.4568
Park,39.1118,-100.3616
Moundridge,38.2028,-97.515
Burrton,38.0238,-97.6711
Smith Center,39.7749,-98.78299999999999
Halstead,37.9999,-97.5102
Portis,39.5639,-98.6915
Wichita,37.6897,-97.3441
Wetmore,39.6356,-95.8112
Olsburg,39.431999999999995,-96.6146
Douglass,37.5169,-97.0105
Atchison,39.5625,-95.1368
Hesston,38.1403,-97.4272
Kechi,37.8235,-97.2891
Bushton,38.5122,-98.3959
Potwin,37.9388,-97.0183
Hoisington,38.518,-98.7773
Coffeyville,37.0519,-95.6179
Mayetta,39.3386,-95.7216
Muscotah,39.5535,-95.5204
Morland,39.3489,-100.0743
Catharine,38.9302,-99.2144
Matfield Green,38.1595,-96.5626
Gas,37.923,-95.3453
Weskan,38.8653,-101.9682
Quinter,39.0667,-100.2348
Admire,38.641,-96.102
Barnes,39.7115,-96.8732
Horton,39.6627,-95.5327
Chautauqua,37.0241,-96.1774
Lincoln Center,39.0429,-98.1468
Marienthal,38.4891,-101.22
La Cygne,38.3479,-94.7613
Neosho Falls,38.0058,-95.5556
Buhler,38.1383,-97.7704
Havensville,39.5116,-96.0763
Elk Falls,37.3734,-96.1935
Lorraine,38.5691,-98.3173
Colwich,37.7818,-97.5363
Levant,39.3881,-101.1948
Hollenberg,39.981,-96.9919
Falun,38.6747,-97.751
Paola,38.5784,-94.8619
Chetopa,37.0376,-95.0926
Schoenchen,38.7128,-99.3323
Brownell,38.6406,-99.7443
Grainfield,39.1142,-100.4684
Melvern,38.5072,-95.6379
Lindsborg,38.5772,-97.6738
Leonardville,39.3642,-96.8596
Onaga,39.4894,-96.1702
Kanopolis,38.7081,-98.1581
McLouth,39.1961,-95.2084
Haddam,39.8554,-97.3044
Ensign,37.6531,-100.2332
Grenola,37.3505,-96.4494
Spearville,37.8481,-99.7548
Ness City,38.4539,-99.9049
Overland Park,38.887,-94.68700000000001
Lenora,39.6108,-100.0014
Woodston,39.4539,-99.098
Lone Elm,38.0796,-95.243
Agenda,39.7063,-97.4325
Westwood Hills,39.0389,-94.6097
Baldwin City,38.7782,-95.18799999999999
Quenemo,38.5801,-95.5266
Pawnee Rock,38.2649,-98.9823
Ellinwood,38.3573,-98.5838
Netawaka,39.603,-95.7189
Macksville,37.9572,-98.9689
Kanorado,39.3366,-102.0373
Haven,37.9016,-97.7831
Kickapoo Tribal Center,39.6722,-95.6453
Earlton,37.5873,-95.4696
Bonner Springs,39.0817,-94.8776
Sylvia,37.9588,-98.4087
Offerle,37.8908,-99.5603
Goddard,37.6658,-97.5621
Bazine,38.4463,-99.6927
Kinsley,37.9224,-99.4114
Lebo,38.4156,-95.8619
West Mineral,37.2839,-94.9269
Coyville,37.6872,-95.8959
Osawatomie,38.5064,-94.9483
Wilsey,38.6357,-96.6764
Hugoton,37.1745,-101.3447
Oaklawn-Sunview,37.6084,-97.2984
Cherryvale,37.2694,-95.554
Maple Hill,39.0855,-96.0277
McPherson,38.3714,-97.6606
Narka,39.9598,-97.4267
Rexford,39.4704,-100.744
Olpe,38.2568,-96.1726
Manter,37.5244,-101.8835
Oketo,39.9634,-96.5987
Burden,37.3151,-96.7554
Lecompton,39.0358,-95.3929
Lenexa,38.9609,-94.8018
Bendena,39.7436,-95.1811
Glade,39.6832,-99.3115
Maize,37.7749,-97.462
Zurich,39.2323,-99.4346
Fort Scott,37.8283,-94.7038
Mullinville,37.5886,-99.4756
McConnell AFB,37.6252,-97.2603
Penalosa,37.7156,-98.3202
Prairie Village,38.9874,-94.6362
Satanta,37.4377,-100.9881
Cooke City,45.0187,-109.9119
Lodge Pole,48.0272,-108.5518
Fortine,48.7723,-114.9008
Flaxville,48.8045,-105.1736
Stockett,47.3533,-111.1698
Ronan,47.5287,-114.1005
Sylvanite,48.7062,-115.8741
Crow Agency,45.6026,-107.4591
Huson,47.0326,-114.3397
Lonepine,47.6946,-114.6408
Polson,47.6886,-114.1411
Bozeman,45.6828,-111.0549
Big Timber,45.8347,-109.9488
Heart Butte,48.2905,-112.8363
Shawmut,46.3447,-109.5123
Anaconda,46.0607,-113.0679
Columbia Falls,48.3708,-114.1903
Pioneer Junction,48.3157,-115.5182
Jette,47.7169,-114.1905
Clancy,46.4493,-112.0029
Greycliff,45.7586,-109.7798
Frazer,48.0532,-106.0481
Orchard Homes,46.856,-114.0777
West Glacier,48.4916,-113.9961
Sand Coulee,47.4026,-111.17200000000001
Arlee,47.1679,-114.0838
Corvallis,46.3139,-114.1123
Sunburst,48.8777,-111.9062
Lolo,46.7756,-114.1018
Charlo,47.4427,-114.1716
Herron,48.5341,-109.7718
Hebgen Lake Estates,44.7692,-111.1905
South Browning,48.5458,-113.0128
Rudyard,48.5599,-110.55
Maxville,46.476000000000006,-113.2355
Lavina,46.295,-108.9388
Glendive,47.1102,-104.7069
Pony,45.6628,-111.8827
Melstone,46.5987,-107.8683
Sun River,47.5305,-111.72399999999999
Happys Inn,48.0638,-115.135
Little Browning,48.6251,-112.3501
The Silos,46.3984,-111.5864
Fort Benton,47.8291,-110.6557
King Arthur Park,45.6664,-111.1269
Toston,46.1658,-111.4459
East Glacier Park Village,48.4459,-113.2235
Evaro,47.0737,-114.0205
Helena Valley Northwest,46.7289,-112.0627
Libby,48.3874,-115.5559
Deer Lodge,46.3974,-112.7337
Conner,45.928999999999995,-114.1326
Birney,45.4155,-106.4934
Yaak,48.8647,-115.6777
Missoula,46.8685,-114.0095
South Hills,46.5564,-111.9974
St. Ignatius,47.3186,-114.0956
Pablo,47.6035,-114.1059
Ovando,47.0207,-113.1717
Swan Lake,47.9361,-113.7997
Lodge Grass,45.3142,-107.3677
Big Sky,45.2592,-111.3426
Spokane Creek,46.5342,-111.7393
Gallatin River Ranch,45.9072,-111.3313
Musselshell,46.5064,-108.0862
East Helena,46.585,-111.9158
Pryor,45.4125,-108.5291
Sula,45.8452,-113.9629
St. Regis,47.3016,-115.1015
Pinesdale,46.3338,-114.2231
Miles City,46.4059,-105.8385
Whitefish,48.4333,-114.3593
West Glendive,47.1056,-104.7541
Gallatin Gateway,45.5899,-111.1953
Rocky Boy West,48.2971,-109.9919
St. Xavier,45.4571,-107.7251
West Yellowstone,44.6627,-111.1057
Biddle,45.1051,-105.3116
Reed Point,45.7071,-109.5471
Richey,47.644,-105.0697
Opheim,48.8571,-106.4084
North Browning,48.5684,-113.0171
Winifred,47.5621,-109.3773
Cut Bank,48.6345,-112.3304
Forest Hill Village,48.1208,-114.2618
Kevin,48.7457,-111.9656
Malmstrom AFB,47.5059,-111.1825
Jardine,45.0565,-110.6186
Fort Shaw,47.4969,-111.8194
Busby,45.528,-106.9753
Niarada,47.8309,-114.5578
Harlowton,46.4368,-109.835
Radersburg,46.1962,-111.6313
Rocky Boy's Agency,48.25899999999999,-109.7648
Box Elder,48.323,-110.0177
West Havre,48.5471,-109.73100000000001
Silesia,45.5558,-108.8374
Froid,48.338,-104.4909
Big Arm,47.7936,-114.27
Geyser,47.2633,-110.4927
Kicking Horse,47.4568,-114.0717
Santa Rita,48.6977,-112.3173
Klein,46.3983,-108.5525
De Borgia,47.3778,-115.3189
Zortman,47.9167,-108.5091
Helena Valley West Central,46.6634,-112.0605
Trout Creek,47.8331,-115.5837
Sweet Grass,48.9929,-111.9668
Old Agency,47.3227,-114.2987
Piltzville,46.8582,-113.8591
Ismay,46.5002,-104.79299999999999
Silver Gate,45.0198,-109.9829
Lindisfarne,47.8042,-114.2122
Wibaux,46.9865,-104.1901
Alzada,45.0205,-104.4129
Bridger,45.2946,-108.9167
Wineglass,45.628,-110.6233
Three Forks,45.89,-111.5522
Gibson Flats,47.465,-111.2429
Wolf Point,48.0933,-105.6413
Helena Valley Northeast,46.6993,-111.9517
Emigrant,45.3755,-110.7465
Lake Mary Ronan,47.928999999999995,-114.3889
Little Bitterroot Lake,48.118,-114.7206
Ballantine,45.9511,-108.1428
Broadus,45.4431,-105.4085
Plentywood,48.7761,-104.5574
Seeley Lake,47.1614,-113.4524
Pray,45.415,-110.6533
Heron,48.0637,-115.98
Helena Flats,48.2864,-114.2369
Bainville,48.1394,-104.2197
Weeksville,47.5309,-115.0082
St. Marie,48.4053,-106.4986
Belt,47.3873,-110.9276
Lame Deer,45.6176,-106.6134
Bonner-West Riverside,46.8767,-113.8868
South Glastonbury,45.3121,-110.8076
Fort Belknap Agency,48.4278,-108.6829
Fromberg,45.3921,-108.9067
Black Eagle,47.527,-111.26700000000001
Neihart,46.9354,-110.736
West Kootenai,48.9652,-115.2212
Kalispell,48.2156,-114.3261
Havre,48.5427,-109.6804
Gildford,48.5737,-110.3071
Montana City,46.5257,-111.94
Belfry,45.1375,-108.9985
Lewistown Heights,47.0784,-109.4736
Sangrey,48.2817,-109.8166
St. Pierre,48.2439,-109.8161
Ryegate,46.2985,-109.2538
Hysham,46.2909,-107.2305
Wye,46.9523,-114.1331
Turah,46.84,-113.8251
Boneau,48.2926,-109.8632
Rader Creek,45.8456,-112.316
Finley Point,47.7464,-114.0666
Twin Bridges,45.5429,-112.3341
Grass Range,47.0259,-108.8031
Martin City,48.3935,-114.0308
Noxon,47.985,-115.7707
Ravalli,47.2798,-114.1658
Starr School,48.5976,-113.1433
Thompson Falls,47.5993,-115.3426
Dupuyer,48.1869,-112.4772
Kerr,47.6771,-114.1874
Woods Bay,48.0082,-114.0612
Saddle Butte,48.5235,-109.6448
Babb,48.8777,-113.4408
Alberton,47.0037,-114.4817
Power,47.7203,-111.6944
Ekalaka,45.8897,-104.5506
Fort Peck,48.007,-106.4552
Roundup,46.4485,-108.5402
Camp Three,46.4534,-108.5741
Clyde Park,45.88399999999999,-110.6059
Terry,46.7923,-105.3125
Parker School,48.2468,-109.7342
Helena West Side,46.5967,-112.1135
Judith Gap,46.6791,-109.7533
Winnett,47.0043,-108.3466
Colstrip,45.8943,-106.62799999999999
Choteau,47.8137,-112.1794
Azure,48.305,-109.8072
Wisdom,45.6114,-113.4469
Havre North,48.5632,-109.6712
Kila,48.1215,-114.4767
Helena Valley Southeast,46.6175,-111.9186
Bearcreek,45.1606,-109.1572
Corwin Springs,45.1278,-110.7998
Wilsall,45.9844,-110.6604
East Missoula,46.8801,-113.9401
Bear Dance,47.902,-114.0273
Hungry Horse,48.3842,-114.0651
Ponderosa Pines,46.0374,-111.35
Scobey,48.7904,-105.4206
Absarokee,45.5242,-109.4474
Red Lodge,45.1933,-109.2501
Charlos Heights,46.1337,-114.1811
Rollins,47.9106,-114.1948
Condon,47.5225,-113.6987
Martinsdale,46.4548,-110.31200000000001
Wyola,45.1154,-107.3738
Drew,33.8101,-90.5304
Biloxi,30.4422,-88.9512
Big Point,30.5905,-88.4846
Alligator,34.09,-90.7206
Escatawpa,30.4912,-88.5495
Magee,31.873,-89.734
Columbus AFB,33.6276,-88.4454
North Carrollton,33.5186,-89.9193
New Augusta,31.2036,-89.0272
Pachuta,32.0441,-88.8844
Maben,33.5544,-89.0805
McLain,31.1037,-88.8239
Sylvarena,32.0144,-89.3818
Richton,31.3495,-88.9407
Isola,33.2634,-90.5923
Seminary,31.5581,-89.4987
Ruleville,33.7246,-90.55
Cruger,33.323,-90.2355
Anguilla,32.9719,-90.8284
Bassfield,31.4961,-89.745
Snow Lake Shores,34.8239,-89.2385
Hattiesburg,31.3074,-89.31700000000001
Ackerman,33.311,-89.1711
Standing Pine,32.6749,-89.4529
Gulf Park Estates,30.3801,-88.7581
West Hattiesburg,31.3114,-89.374
D'Iberville,30.4709,-88.9011
Mooreville,34.2649,-88.5768
Mathiston,33.539,-89.1278
Sunflower,33.5444,-90.5373
Nellieburg,32.3973,-88.78299999999999
Winstonville,33.9123,-90.7529
Kilmichael,33.4404,-89.5673
Sumrall,31.4172,-89.5424
Jumpertown,34.708,-88.662
Mississippi Valley State University,33.5173,-90.3444
Osyka,31.0072,-90.4719
Marks,34.2535,-90.2722
Puckett,32.0858,-89.7819
Arnold Line,31.3372,-89.3772
Beauregard,31.721,-90.3859
Prentiss,31.5995,-89.8746
Senatobia,34.6081,-89.9762
Mendenhall,31.9609,-89.8694
McCool,33.1995,-89.3418
Gattman,33.8849,-88.2367
Diamondhead,30.3791,-89.3707
Leakesville,31.1545,-88.55799999999999
Lucedale,30.9312,-88.5959
Gautier,30.4106,-88.6568
Sidon,33.4079,-90.2081
D'Lo,31.9869,-89.9011
Friars Point,34.368,-90.6378
Calhoun City,33.8588,-89.3145
Toomsuba,32.4267,-88.51
Meridian Station,32.5485,-88.6092
Itta Bena,33.5003,-90.3256
Satartia,32.672,-90.5445
Roxie,31.5046,-91.0674
Sledge,34.4327,-90.2213
Saucier,30.6239,-89.1432
Guntown,34.4446,-88.6641
Boyle,33.7065,-90.7249
Hickory Flat,34.6159,-89.1914
Amory,33.9813,-88.4823
Pearlington,30.2492,-89.6047
Plantersville,34.2103,-88.6654
Noxapater,32.9936,-89.0636
Benoit,33.6517,-91.0087
New Hamilton,33.7435,-88.4389
Flowood,32.3359,-90.0802
Kiln,30.4171,-89.4322
North Tunica,34.7032,-90.3796
Rolling Fork,32.9073,-90.8769
New Houlka,34.0363,-89.0211
Falkner,34.8381,-88.9424
Bude,31.463,-90.8509
Tylertown,31.1173,-90.1444
Rawls Springs,31.3797,-89.3878
Walthall,33.6069,-89.2787
Darling,34.3591,-90.2754
Louin,32.0722,-89.2626
Doddsville,33.6599,-90.5214
Southaven,34.9514,-89.9787
DeLisle,30.3848,-89.2745
Learned,32.1973,-90.5486
Pelahatchie,32.3148,-89.8082
Alcorn State University,31.8804,-91.1407
Potts Camp,34.6492,-89.3065
Chunky,32.3275,-88.9302
Bay St. Louis,30.3281,-89.3774
Bogue Chitto,32.8338,-88.919
Derma,33.8589,-89.2878
Tunica Resorts,34.8298,-90.3217
Walls,34.9257,-90.1604
Gulf Hills,30.4364,-88.8148
Ecru,34.355,-89.0222
Moss Point,30.424,-88.5289
Baldwyn,34.5071,-88.6416
Scooba,32.8302,-88.4771
Toccopola,34.2561,-89.2211
Foxworth,31.2386,-89.8829
Vardaman,33.8822,-89.1778
Tunica,34.6881,-90.381
Robinhood,32.2045,-89.9671
Lake,32.3406,-89.3295
Vaiden,33.3332,-89.7533
Vancleave,30.5483,-88.6675
Petal,31.3477,-89.2359
Shaw,33.6015,-90.772
Cleary,32.1635,-90.1819
Tchula,33.1831,-90.2232
Renova,33.7805,-90.7232
Wesson,31.6999,-90.3959
Nettleton,34.0853,-88.6248
Pontotoc,34.2532,-89.0091
Kosciusko,33.0585,-89.5893
Mantee,33.7226,-89.0597
Sallis,33.0215,-89.7647
Pope,34.2147,-89.9481
Eupora,33.5436,-89.2766
Bay Springs,31.9772,-89.2792
Mayersville,32.8964,-91.0467
Horn Lake,34.9512,-90.0501
Hide-A-Way Lake,30.574,-89.6419
Clara,31.5831,-88.6916
Ocean Springs,30.4082,-88.7861
Pass Christian,30.326999999999998,-89.2436
Kossuth,34.8726,-88.6428
Yazoo City,32.8618,-90.4067
Glen,34.8585,-88.4199
Bentonia,32.6436,-90.3692
Byhalia,34.869,-89.689
Mound Bayou,33.8808,-90.728
Braxton,32.0264,-89.9715
Pascagoula,30.3665,-88.5507
Mississippi State,33.4515,-88.7913
Slate Springs,33.7417,-89.3752
Soso,31.7535,-89.2759
Merigold,33.8392,-90.7264
Henderson Point,30.3154,-89.2864
Thaxton,34.3071,-89.1745
Conehatta,32.4601,-89.2785
Shuqualak,32.9793,-88.5693
New Hebron,31.7332,-89.9833
Purvis,31.145,-89.4054
Shubuta,31.862,-88.7021
Lyon,34.2169,-90.5426
Buckatunna,31.5423,-88.5293
Water Valley,34.1622,-89.6301
Duck Hill,33.6316,-89.7153
Tutwiler,34.0172,-90.4333
Rienzi,34.7633,-88.53399999999999
Picayune,30.5322,-89.6724
Poplarville,30.8391,-89.5306
Metcalfe,33.4506,-91.0018
Mantachie,34.3251,-88.4961
Schlater,33.6397,-90.3494
Belzoni,33.1804,-90.4863
Mize,31.8672,-89.5541
Kearney Park,32.5897,-90.3158
Tillatoba,33.9851,-89.896
María Antonia,17.9789,-66.8887
Las Croabas,18.3677,-65.6303
Aguada,18.3804,-67.1884
Comunas,18.0871,-65.8404
Parcelas La Milagrosa,18.1716,-66.1868
San Sebastián,18.3355,-66.9949
El Tumbao,18.0015,-66.8996
Pájaros,18.3609,-66.2184
Candelero Abajo,18.0943,-65.8165
Yabucoa,18.0469,-65.8792
Garrochales,18.4572,-66.5676
Monte Verde,18.0972,-66.6196
Palo Seco,18.0093,-65.9369
Ceiba,18.265,-65.6487
La Liga,18.2905,-66.0492
Palmas del Mar,18.0923,-65.8005
Orocovis,18.2257,-66.3916
Luquillo,18.3735,-65.7218
La Fermina,18.1744,-65.8527
Corazón,17.994,-66.0832
Tibes,18.0907,-66.6323
Indios,17.9942,-66.8211
Mucarabones,18.3906,-66.2178
Las Ochenta,17.9847,-66.3173
Piedra Gorda,18.4342,-66.8861
El Ojo,18.0038,-66.3919
Barahona,18.3523,-66.4442
Bairoa La Veinticinco,18.2635,-66.0211
Cerrillos Hoyos,18.0656,-66.5691
Central Aguirre,17.9559,-66.2264
Adjuntas,18.1638,-66.7235
Jayuya,18.2188,-66.5967
Las Carolinas,18.2539,-66.0659
El Combate,17.9818,-67.2086
Hato Candal,18.3732,-65.7906
Peñuelas,18.0595,-66.7207
Quebrada,18.3602,-66.8353
Olimpo,18.0026,-66.1094
Hato Arriba,18.3503,-67.0333
Ciales,18.3343,-66.4704
Coto Norte,18.4328,-66.4409
Palomas,18.0135,-66.8688
Esperanza,18.1021,-65.4798
Añasco,18.285999999999998,-67.1411
Patillas,18.0069,-66.0134
Rodríguez Hevia,18.202,-66.1824
Campo Rico,18.3371,-65.8974
Carrizales,18.480999999999998,-66.7878
Maricao,18.1837,-66.9809
Lomas,18.2687,-65.9091
Ingenio,18.4454,-66.2259
El Mangó,18.2345,-65.8751
Fránquez,18.3401,-66.4276
Peña Pobre,18.2174,-65.8222
Hatillo,18.4811,-66.8221
Parcelas de Navarro,18.2301,-66.0042
Sabana,18.4643,-66.3517
Loíza,18.4309,-65.88
Lluveras,18.0381,-66.9037
El Negro,18.037,-65.8494
Cidra,18.1775,-66.1582
Tallaboa,17.9961,-66.7085
G. L. García,18.1258,-66.1027
Las Piedras,18.1785,-65.8708
Utuado,18.2698,-66.705
Arecibo,18.4491,-66.7387
Camuy,18.4825,-66.8501
San Germán,18.0827,-67.0459
Culebra,18.3104,-65.3029
Vayas,18.0541,-66.5858
Duque,18.238,-65.7431
Palmarejo,18.0412,-67.0764
Vieques,18.1463,-65.4429
Juana Díaz,18.0532,-66.5047
Emajagua,18.0015,-65.8829
El Paraiso,18.0647,-66.6021
Villalba,18.1279,-66.4815
Los Llanos,18.0579,-66.4092
Benítez,18.2726,-65.8788
Coamo,18.0765,-66.3638
Vega Alta,18.4152,-66.3211
Comerío,18.2203,-66.2243
Luis Lloréns Torres,18.0566,-66.5267
Lajas,18.0452,-67.0583
Maunabo,18.0056,-65.9009
Río Grande,18.3789,-65.8388
Daguao,18.2217,-65.6798
Bartolo,18.362000000000002,-65.8414
Quebradillas,18.4732,-66.936
Pole Ojea,17.9743,-67.1832
Punta Santiago,18.1619,-65.7584
Potala Pastillo,17.9921,-66.4966
Aibonito,18.1398,-66.2659
Río Cañas Abajo,18.0391,-66.4679
Tallaboa Alta,18.0504,-66.7018
Bayamón,18.3793,-66.1635
Playita Cortada,17.982,-66.4402
Los Panes,18.1871,-66.0762
Boquerón,18.034000000000002,-67.1715
Breñas,18.4734,-66.3346
La Dolores,18.3725,-65.8546
Aguas Buenas,18.2573,-66.1063
Naguabo,18.2116,-65.737
Campanilla,18.4229,-66.2382
Las Marías,18.2928,-67.145
Pajonal,18.3848,-66.5559
Hormigueros,18.1437,-67.12
Maguayo,18.01,-67.0855
Río Blanco,18.2123,-65.793
Parcelas Viejas Borinquen,18.1739,-66.0406
Barceloneta,18.4529,-66.5381
Juncal,18.3132,-66.9189
Candelaria,18.4043,-66.2175
Bajadero,18.4235,-66.6769
Marueño,18.0587,-66.6568
Piedra Aguza,18.0339,-66.4949
Sabana Hoyos,18.4281,-66.6117
Espino,18.276,-67.1194
Pueblito del Carmen,18.0316,-66.1656
La Yuca,18.0727,-66.6077
Tierras Nuevas Poniente,18.4614,-66.4891
La Luisa,18.4488,-66.5079
Sabana Seca,18.4273,-66.1809
Suárez,18.4311,-65.8514
Manatí,18.4283,-66.4823
Jagual,18.160999999999998,-65.9993
Corozal,18.3411,-66.3124
Corral Viejo,18.0756,-66.6523
Yauco,18.0344,-66.8614
Caguas,18.2319,-66.0388
Monte Grande,18.0895,-67.1201
Trujillo Alto,18.3601,-66.0103
Santa Isabel,17.9687,-66.4049
Lares,18.2951,-66.8821
Sabana Eneas,18.0809,-67.0852
Rafael González,18.4264,-66.7873
Cataño,18.4415,-66.1388
Luyando,18.3575,-67.1553
Magas Arriba,18.0233,-66.7664
Aguadilla,18.4382,-67.1536
Cabán,18.4448,-67.1357
Mayagüez,18.2003,-67.1397
Yaurel,18.0301,-66.056
Celada,18.2666,-65.9621
Bajandas,18.1601,-65.7831
Cayuco,18.2922,-66.7348
Parcelas Mandry,18.081,-66.5628
Lamboglia,17.9846,-65.9851
Búfalo,18.4175,-66.5749
La Parguera,17.9746,-67.046
Coco,18.000999999999998,-66.2603
Aguilita,18.0284,-66.533
Guayama,17.9744,-66.1104
Vega Baja,18.441,-66.3993
Parcelas Nuevas,18.14,-66.1702
Naranjito,18.302,-66.2459
Palmas,17.9878,-66.0254
Luis M. Cintrón,18.3014,-65.6379
Río Lajas,18.397000000000002,-66.2643
Quebrada del Agua,18.0379,-66.6846
La Plena,18.0411,-66.2065
Jobos,17.9608,-66.1655
Monserrate,18.4367,-66.3579
Calzada,18.0075,-66.5671
Tiburones,18.4382,-66.5809
Vázquez,18.0688,-66.2339
Canóvanas,18.3782,-65.9056
Guánica,17.9698,-66.9309
Alianza,18.4534,-66.8557
Barranquitas,18.1848,-66.3102
Morovis,18.3269,-66.4058
La Playa,18.2864,-67.1866
Imbéry,18.4371,-66.5566
Rosa Sánchez,18.0623,-65.9141
Pueblito del Río,18.2281,-65.8615
Anon Raices,18.1391,-66.5863
Rafael Capó,18.3998,-66.7908
Las Ollas,18.0142,-66.4207
Candelero Arriba,18.1017,-65.8342
Aguas Claras,18.2447,-65.6662
Guayabal,18.0761,-66.5017
Antón Ruíz,18.1883,-65.8079
H. Rivera Colón,18.3482,-66.2733
Sabana Grande,18.0821,-66.9673
La Alianza,18.3975,-66.5995
Juncos,18.2264,-65.9163
Coquí,17.9793,-66.2255
Gurabo,18.2529,-65.9786
Cabo Rojo,18.0868,-67.1482
Corcovado,18.461,-66.7778
Martorell,18.0729,-65.8976
Playa Fortuna,18.3767,-65.7455
Rafael Hernández,18.4718,-67.0787
Parcelas Peñuelas,18.0061,-66.3476
Los Prados,18.233,-66.0619
Guayanilla,18.0222,-66.7898
Fajardo,18.333,-65.6592
Capitanejo,18.0132,-66.5359
Mariano Colón,18.0287,-66.3356
Fuig,17.9857,-66.917
Santo Domingo,18.0722,-66.7458
Humacao,18.1519,-65.8204
Hacienda San José,18.2409,-66.072
Isabela,18.4991,-67.02199999999999
Ponce,18.012,-66.6198
Aceitunas,18.4455,-67.0669
Coto Laurel,18.0491,-66.5517
Guaynabo,18.3839,-66.1134
Dorado,18.4657,-66.2723
Toa Baja,18.4439,-66.2547
Jauca,17.9627,-66.3681
Toa Alta,18.3883,-66.2503
Betances,18.0296,-67.1335
Cacao,18.4524,-66.9559
Pastos,18.1193,-66.2601
Moca,18.3971,-67.1155
Puerto Real,18.0763,-67.1861
Rincón,18.3389,-67.2515
San José,18.4029,-66.2492
Candelaria Arenas,18.4175,-66.2203
Liborio Negrón Torres,18.0431,-66.9426
Arroyo,17.9706,-66.0609
Cayey,18.115,-66.163
Playita,18.0405,-65.9071
Galateo,18.3639,-66.259
Santa Bárbara,18.3951,-65.9176
Monetta,33.8497,-81.6097
Wade Hampton,34.8821,-82.3336
Gloverville,33.5274,-81.8145
Elloree,33.5301,-80.5712
Ware Place,34.6266,-82.3881
Cross Anchor,34.6439,-81.8584
Donalds,34.3766,-82.3467
Ravenel,32.7768,-80.2272
Pomaria,34.2681,-81.4196
Reidville,34.866,-82.105
Burnettown,33.5187,-81.8634
Goose Creek,32.9922,-80.0052
Sellers,34.2823,-79.4723
Ladson,33.0093,-80.1078
Forest Acres,34.0324,-80.9717
Simpsonville,34.7291,-82.2572
Barnwell,33.2419,-81.3659
Furman,32.6812,-81.1877
Easley,34.819,-82.5828
Cayce,33.9458,-81.0433
Bennettsville,34.6304,-79.6874
Pelzer,34.6433,-82.4588
Summerton,33.6013,-80.3527
Jacksonboro,32.7718,-80.477
Awendaw,32.9824,-79.646
Golden Grove,34.7324,-82.4408
Coward,33.9721,-79.749
Fort Lawn,34.7003,-80.8991
